item_id,original_name,released,category,candidate,reason,original_description
xcl_family_larvesta_00,Volcarona Robe,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Volcarona family. When kept in the bag, the Pokémon's Bug-type moves have a chance to inflict the Burned status."
xcl_family_larvesta_01,Volcarona Crest,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Volcarona family. When kept in the bag, the Pokémon's Attack Range is increased when the floor has the Sunny status."
xcl_family_larvesta_02,Larvesta Hair,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Larvesta family. When kept in the bag, moves used on the Pokémon are more intensely affected by type match-ups."
xcl_family_larvesta_03,Larvesta Horn,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Larvesta family. When kept in the bag, the Pokémon becomes extremely likely to avoid Rock-type attacks."
xcl_family_larvesta_04,Larvesta Wing,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Larvesta family. When kept in the bag, the Pokémon can traverse water, lava, and pits."
xcl_family_larvitar_00,Crash Claw,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Tyranitar family. When kept in the bag, it prevents the Pokémon from fainting to Fighting-type moves, leaving it with 1 HP."
xcl_family_larvitar_01,Pupitar Scarf,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Pupitar family. When kept in the bag, items thrown by the Pokémon will spread out like a fan."
xcl_family_larvitar_02,Larvitar Mud,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Larvitar family. When kept in the bag, the Pokémon's PP cannot be lowered by the moves and abilities of opposing Pokémon."
xcl_family_larvitar_03,Larvitar Card,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Larvitar family. When kept in the bag, the Pokémon's regular attack cannot miss."
xcl_family_larvitar_04,Larvitar Crest,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Larvitar family. When kept in the bag, the Pokémon's moves are more intensely affected by type match-ups."
xcl_family_larvitar_05,Pupitar Guard,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,An exclusive item for the Pupitar family. 
xcl_family_lati_duo_00,Heart Brooch,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latias. When kept in the bag, the Pokémon gains the Invisible status after using a Status move."
xcl_family_lati_duo_01,Latias Bow,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latias. When kept in the bag, the Pokémon's natural HP-recovery speed is boosted."
xcl_family_lati_duo_02,Eon Veil,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latios. When kept in the bag, it inflicts the Paused status on the attacker when the Pokémon is hit with a Fairy-type move."
xcl_family_lati_duo_03,Latios Scarf,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latios. When kept in the bag, the Pokémon's moves will destroy traps."
xcl_family_lati_duo_04,Latios Card,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latias, and Latios. When kept in the bag, the Pokémon's PP cannot be lowered by the moves and abilities of opposing Pokémon."
xcl_family_lati_duo_05,Latias Card,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latias, and Latios. When kept in the bag, it allows the Pokémon's regular attack to strike twice."
xcl_family_lati_duo_06,Eon Seal,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latias, and Latios. When kept in the bag, the Pokemon's moves and items that hit in a straight line cannot damage allies."
xcl_family_lati_duo_07,Heart Crest,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for Latias, and Latios. "
xcl_family_ledyba_00,Ledian Bow,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Ledian family. When kept in the bag, the Pokémon's Status moves may increase the user's Movement Speed."
xcl_family_ledyba_01,Ledian Ring,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Ledian family. When kept in the bag, the Pokémon is protected from weather damage."
xcl_family_ledyba_02,Ledyba Card,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Ledyba family. When kept in the bag, the Pokémon takes reduced damage from multiple attacks in a turn."
xcl_family_ledyba_03,Ledyba Wing,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Ledyba family. When kept in the bag, the Pokémon is more likely to evade attacks when at low HP."
xcl_family_lickitung_00,Flabby Belt,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lickilicky family. When kept in the bag, the Pokémon's HP is restored when it eats a food item."
xcl_family_lickitung_01,Lickilicky Scarf,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lickilicky family. When kept in the bag, items thrown by the Pokémon will spread out like a fan."
xcl_family_lickitung_02,Lickitung Drool,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lickitung family. When kept in the bag, the Pokémon will more easily dodge attacks if its previous move missed."
xcl_family_lickitung_03,Lickitung Card,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lickitung family. When kept in the bag, the Pokémon's regular attacks and thrown items have a chance to inflict the Paralyzed status."
xcl_family_lileep_00,Cradily Bow,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Cradily family. When kept in the bag, the Pokémon's Status moves inflict the Leech Seed status."
xcl_family_lileep_01,Cradily Band,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Cradily family. When kept in the bag, the Pokémon's natural HP-recovery speed is boosted."
xcl_family_lileep_02,Lileep Root,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lileep family. When kept in the bag, the Pokémon's PP cannot be lowered by the moves and abilities of opposing Pokémon."
xcl_family_lileep_03,Lileep Card,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lileep family. When kept in the bag, the Pokémon can traverse water."
xcl_family_lileep_04,Lileep Crest,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,An exclusive item for the Lileep family. 
xcl_family_lillipup_00,Stoutland Coat,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Stoutland family. When kept in the bag, it prevents the Pokémon from fainting to Fighting-type moves, leaving it with 1 HP."
xcl_family_lillipup_01,Herdier Heart,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Herdier family. When kept in the bag, the Pokémon will recover from status effects after defeating an enemy."
xcl_family_lillipup_02,Lillipup Tail,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lillipup family. When kept in the bag, the Pokémon will not take damage from counter attacks."
xcl_family_lillipup_03,Lillipup Fang,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lillipup family. When kept in the bag, it reveals the number of items laying on the ground whenever the Pokémon reaches a new floor."
xcl_family_lillipup_04,Lillipup Tag,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lillipup family. When kept in the bag, the Pokémon is protected from weather damage."
xcl_family_litwick_00,Chandelure Torc,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Chandelure family. When kept in the bag, the Pokémon cannot damage allies with its moves."
xcl_family_litwick_01,Lampent Tag,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Lampent family. When kept in the bag, the Pokémon can traverse water, lava, and pits."
xcl_family_litwick_02,Litwick Dew,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Litwick family. When kept in the bag, the category of the Pokémon's regular attack is changed from physical to special."
xcl_family_litwick_03,Litwick Card,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Litwick family. When kept in the bag, the Pokémon will more easily dodge attacks if its previous move missed."
xcl_family_litwick_04,Litwick Crest,False,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Litwick family. When kept in the bag, the Pokémon will regain HP after defeating an enemy."
xcl_family_lotad_00,Ludicolo Hat,True,xcl,,Species-exclusive Pokemon equipment; no corresponding Digimon-specific item in the reference.,"An exclusive item for the Ludicolo family. When kept in the bag, it inflicts the Leech Seed status on the attacker when the Pokémon is hit with a Flying-type move."
